4294A REV1.11
"DATE:     38 -100"


"MEASURE PARAMETER: IMPEDANCE - ADMITTANCE"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  10 mVolt"
"DC BIAS:  5 Volt"
"BW: 2"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
4.00000000000e+01	3.382709e+01	-1.302300e+03
4.24170000000e+01	3.206271e+01	-1.228992e+03
4.49810000000e+01	2.967020e+01	-1.159636e+03
4.76990000000e+01	2.854481e+01	-1.095218e+03
5.05820000000e+01	2.796835e+01	-1.032684e+03
5.36390000000e+01	2.648144e+01	-9.740852e+02
5.68810000000e+01	2.496200e+01	-9.210887e+02
6.03190000000e+01	2.338948e+01	-8.683706e+02
6.39640000000e+01	2.186149e+01	-8.193198e+02
6.78300000000e+01	2.143449e+01	-7.732988e+02
7.19290000000e+01	2.038933e+01	-7.300377e+02
7.62760000000e+01	1.929902e+01	-6.886802e+02
8.08860000000e+01	1.812780e+01	-6.511650e+02
8.57750000000e+01	1.741503e+01	-6.139575e+02
9.09590000000e+01	1.589259e+01	-5.790420e+02
9.64560000000e+01	1.550518e+01	-5.466653e+02
1.02285000000e+02	1.513617e+01	-5.158743e+02
1.08467000000e+02	1.428162e+01	-4.871346e+02
1.15022000000e+02	1.380397e+01	-4.596249e+02
1.21974000000e+02	1.316845e+01	-4.340375e+02
1.29345000000e+02	1.211882e+01	-4.092319e+02
1.37163000000e+02	1.215303e+01	-3.862900e+02
1.45452000000e+02	1.152815e+01	-3.648030e+02
1.54243000000e+02	1.068461e+01	-3.440975e+02
1.63565000000e+02	1.074958e+01	-3.250536e+02
1.73450000000e+02	1.001331e+01	-3.067846e+02
1.83932000000e+02	9.615784e+00	-2.893300e+02
1.95049000000e+02	9.584875e+00	-2.730307e+02
2.06837000000e+02	9.092287e+00	-2.577592e+02
