4294A REV1.11
"DATE:      7 -100"


"MEASURE PARAMETER: Cs - Rs"
"ADAPTER: NONE"
"SWEEP TYPE: LIN FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  300 mVolt"
"DC BIAS:  1 Volt"
"BW: 2"
"SWEEP AVERAGING: 1"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
4.00000000000e+01	2.397476e-06	0.000000e+00
5.39800000000e+02	2.305113e-06	0.000000e+00
1.03960000000e+03	2.273657e-06	0.000000e+00
1.53940000000e+03	2.250725e-06	0.000000e+00
2.03920000000e+03	2.230990e-06	0.000000e+00
2.53900000000e+03	2.213405e-06	0.000000e+00
3.03880000000e+03	2.198518e-06	0.000000e+00
3.53860000000e+03	2.184805e-06	0.000000e+00
4.03840000000e+03	2.173165e-06	0.000000e+00
4.53820000000e+03	2.163472e-06	0.000000e+00
5.03800000000e+03	2.153552e-06	0.000000e+00
5.53780000000e+03	2.145812e-06	0.000000e+00
6.03760000000e+03	2.137606e-06	0.000000e+00
6.53740000000e+03	2.130397e-06	0.000000e+00
7.03720000000e+03	2.124626e-06	0.000000e+00
7.53700000000e+03	2.117024e-06	0.000000e+00
8.03680000000e+03	2.110726e-06	0.000000e+00
8.53660000000e+03	2.106832e-06	0.000000e+00
9.03640000000e+03	2.101189e-06	0.000000e+00
9.53620000000e+03	2.096586e-06	0.000000e+00
1.00360000000e+04	2.091754e-06	0.000000e+00
1.05358000000e+04	2.087649e-06	0.000000e+00
1.10356000000e+04	2.083757e-06	0.000000e+00
1.15354000000e+04	2.080334e-06	0.000000e+00
1.20352000000e+04	2.077079e-06	0.000000e+00
1.25350000000e+04	2.074131e-06	0.000000e+00
1.30348000000e+04	2.071546e-06	0.000000e+00
1.35346000000e+04	2.067180e-06	0.000000e+00
1.40344000000e+04	2.062999e-06	0.000000e+00
1.45342000000e+04	2.059926e-06	0.000000e+00
1.50340000000e+04	2.057637e-06	0.000000e+00
1.55338000000e+04	2.054945e-06	0.000000e+00
1.60336000000e+04	2.052270e-06	0.000000e+00
1.65334000000e+04	2.049323e-06	0.000000e+00
1.70332000000e+04	2.047279e-06	0.000000e+00
1.75330000000e+04	2.045864e-06	0.000000e+00
1.80328000000e+04	2.042024e-06	0.000000e+00
1.85326000000e+04	2.041984e-06	0.000000e+00
1.90324000000e+04	2.037764e-06	0.000000e+00
1.95322000000e+04	2.036680e-06	0.000000e+00
2.00320000000e+04	2.034522e-06	0.000000e+00
2.05318000000e+04	2.033164e-06	0.000000e+00
2.10316000000e+04	2.030874e-06	0.000000e+00
2.15314000000e+04	2.030032e-06	0.000000e+00
2.20312000000e+04	2.027345e-06	0.000000e+00
2.25310000000e+04	2.024555e-06	0.000000e+00
2.30308000000e+04	2.023557e-06	0.000000e+00
2.35306000000e+04	2.021343e-06	0.000000e+00
2.40304000000e+04	2.020424e-06	0.000000e+00
2.45302000000e+04	2.019609e-06	0.000000e+00
2.50300000000e+04	2.017267e-06	0.000000e+00
2.55298000000e+04	2.016020e-06	0.000000e+00
2.60296000000e+04	2.013960e-06	0.000000e+00
2.65294000000e+04	2.012200e-06	0.000000e+00
2.70292000000e+04	2.011560e-06	0.000000e+00
2.75290000000e+04	2.010758e-06	0.000000e+00
2.80288000000e+04	2.009298e-06	0.000000e+00
2.85286000000e+04	2.008038e-06	0.000000e+00
2.90284000000e+04	2.006834e-06	0.000000e+00
2.95282000000e+04	2.004819e-06	0.000000e+00
3.00280000000e+04	2.004364e-06	0.000000e+00
3.05278000000e+04	2.004165e-06	0.000000e+00
