4294A REV1.11
"DATE:      6 -100"


"MEASURE PARAMETER: Cs - Rs"
"ADAPTER: NONE"
"SWEEP TYPE: LIN FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  300 mVolt"
"DC BIAS:  1 Volt"
"BW: 2"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
4.00000000000e+01	2.794456e-06	0.000000e+00
5.39800000000e+02	2.561025e-06	0.000000e+00
1.03960000000e+03	2.488257e-06	0.000000e+00
1.53940000000e+03	2.440364e-06	0.000000e+00
2.03920000000e+03	2.403146e-06	0.000000e+00
2.53900000000e+03	2.371487e-06	0.000000e+00
3.03880000000e+03	2.345766e-06	0.000000e+00
3.53860000000e+03	2.323646e-06	0.000000e+00
4.03840000000e+03	2.303210e-06	0.000000e+00
4.53820000000e+03	2.286165e-06	0.000000e+00
5.03800000000e+03	2.271827e-06	0.000000e+00
5.53780000000e+03	2.257717e-06	0.000000e+00
6.03760000000e+03	2.245570e-06	0.000000e+00
6.53740000000e+03	2.234951e-06	0.000000e+00
7.03720000000e+03	2.225018e-06	0.000000e+00
7.53700000000e+03	2.215059e-06	0.000000e+00
8.03680000000e+03	2.205634e-06	0.000000e+00
8.53660000000e+03	2.197645e-06	0.000000e+00
9.03640000000e+03	2.190855e-06	0.000000e+00
9.53620000000e+03	2.182760e-06	0.000000e+00
1.00360000000e+04	2.177045e-06	0.000000e+00
1.05358000000e+04	2.170766e-06	0.000000e+00
1.10356000000e+04	2.163745e-06	0.000000e+00
1.15354000000e+04	2.159074e-06	0.000000e+00
1.20352000000e+04	2.153081e-06	0.000000e+00
1.25350000000e+04	2.148099e-06	0.000000e+00
1.30348000000e+04	2.143288e-06	0.000000e+00
1.35346000000e+04	2.137947e-06	0.000000e+00
1.40344000000e+04	2.134664e-06	0.000000e+00
1.45342000000e+04	2.130514e-06	0.000000e+00
1.50340000000e+04	2.126045e-06	0.000000e+00
1.55338000000e+04	2.122452e-06	0.000000e+00
1.60336000000e+04	2.117733e-06	0.000000e+00
1.65334000000e+04	2.113941e-06	0.000000e+00
1.70332000000e+04	2.110632e-06	0.000000e+00
1.75330000000e+04	2.107394e-06	0.000000e+00
1.80328000000e+04	2.104368e-06	0.000000e+00
1.85326000000e+04	2.100681e-06	0.000000e+00
1.90324000000e+04	2.099304e-06	0.000000e+00
1.95322000000e+04	2.095219e-06	0.000000e+00
2.00320000000e+04	2.090779e-06	0.000000e+00
2.05318000000e+04	2.089656e-06	0.000000e+00
2.10316000000e+04	2.087977e-06	0.000000e+00
2.15314000000e+04	2.083478e-06	0.000000e+00
2.20312000000e+04	2.083114e-06	0.000000e+00
2.25310000000e+04	2.080303e-06	0.000000e+00
2.30308000000e+04	2.078261e-06	0.000000e+00
2.35306000000e+04	2.074828e-06	0.000000e+00
2.40304000000e+04	2.072088e-06	0.000000e+00
2.45302000000e+04	2.068268e-06	0.000000e+00
2.50300000000e+04	2.068144e-06	0.000000e+00
2.55298000000e+04	2.066408e-06	0.000000e+00
2.60296000000e+04	2.065074e-06	0.000000e+00
2.65294000000e+04	2.063179e-06	0.000000e+00
2.70292000000e+04	2.061009e-06	0.000000e+00
2.75290000000e+04	2.058874e-06	0.000000e+00
2.80288000000e+04	2.056727e-06	0.000000e+00
2.85286000000e+04	2.056129e-06	0.000000e+00
2.90284000000e+04	2.053886e-06	0.000000e+00
2.95282000000e+04	2.051575e-06	0.000000e+00
3.00280000000e+04	2.050856e-06	0.000000e+00
3.05278000000e+04	2.049984e-06	0.000000e+00
3.10276000000e+04	2.047888e-06	0.000000e+00
3.15274000000e+04	2.044850e-06	0.000000e+00
3.20272000000e+04	2.046433e-06	0.000000e+00
3.25270000000e+04	2.043721e-06	0.000000e+00
3.30268000000e+04	2.042742e-06	0.000000e+00
3.35266000000e+04	2.040197e-06	0.000000e+00
3.40264000000e+04	2.040609e-06	0.000000e+00
3.45262000000e+04	2.039955e-06	0.000000e+00
3.50260000000e+04	2.037351e-06	0.000000e+00
3.55258000000e+04	2.035105e-06	0.000000e+00
3.60256000000e+04	2.034452e-06	0.000000e+00
3.65254000000e+04	2.032701e-06	0.000000e+00
3.70252000000e+04	2.031006e-06	0.000000e+00
3.75250000000e+04	2.033026e-06	0.000000e+00
3.80248000000e+04	2.032462e-06	0.000000e+00
3.85246000000e+04	2.029805e-06	0.000000e+00
3.90244000000e+04	2.028856e-06	0.000000e+00
3.95242000000e+04	2.028751e-06	0.000000e+00
4.00240000000e+04	2.026659e-06	0.000000e+00
4.05238000000e+04	2.029272e-06	0.000000e+00
4.10236000000e+04	2.025690e-06	0.000000e+00
4.15234000000e+04	2.025909e-06	0.000000e+00
4.20232000000e+04	2.024846e-06	0.000000e+00
4.25230000000e+04	2.024839e-06	0.000000e+00
4.30228000000e+04	2.027788e-06	0.000000e+00
4.35226000000e+04	2.022344e-06	0.000000e+00
4.40224000000e+04	2.023915e-06	0.000000e+00
4.45222000000e+04	2.019834e-06	0.000000e+00
4.50220000000e+04	2.021829e-06	0.000000e+00
4.55218000000e+04	2.021498e-06	0.000000e+00
